Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
930458 ,NATIONAL HUDA CENTRAL SCHOOL,P K MUSTHAFA,Senior Secondary,31/03/2024,"PO ORUMANAYUR THRISSUR KERALA ,680512","0487 ,2502037",salamtomuthu@gmail.com,
930621 ,NATIONAL PUBLIC SCHOOL,SEENATH NIZA  A,Senior Secondary,31/03/2022,"THAZHUTHAKLA KOTTIYAM MUKHATHALA PO KOLLAM KERALA ,691577","0474 ,2535425",seenasalim63@gmail.com,
931190 ,NATIONAL PUBLIC SCHOOL,DEVARAJAN NAIR,Secondary School,31/03/2022,"KARUKONE P.O ,ANCHAL,KOLLAM ,691306","0475 ,2276045",devarajannair12345@gmail.com,
931245 ,NATIONAL PUBLIC SCHOOL (NPS),Mrs Israth Nowshad,Senior Secondary,31/03/2025,"DESHABHIMANI ROAD, KALOOR, KOCHI ,682017","0484 ,2539088",dhanyanps123@gmail.com,
931134 ,NAVA JYOTHY ENGLISH MEDIUM SCHOOL,THRESIAMMA ALEX,Secondary School,31/03/2017,"MOONNILAVU P.O KOTTAYAM (DIST) KERALA 686586 ,686586","0482 ,2286070",valsammaalex10@gmail.com,
930101 ,NAVA NIRMAN PUBLIC SCHOOL,JANITHA CHERIAN,Senior Secondary,31/03/2024,"VAZHAKKALA B.M.C. P.O. KOCHI KERALA ,682021","0484 ,2424119",principal@navanirman.edu.in,
930777 ,NAVABHARATH CENTRAL SCHOOL,MANOJ V M,Senior Secondary,31/03/2024,"PARAMBIL PEEDIKA POST VELIMUKKU VIA, DISTT MALLAPPURAM, KERALA ,676315","0494 ,2435333",m4mmanu@gmail.com,
930641 ,NAVAJEEVAN BETHANY VIDYALAYA,SHAHNA RENJITH,Senior Secondary,31/03/2026,"NALANCHIRA PO TRIVANDURM KERALA ,695015","0471 ,2530038",renjithshahna@gmail.com,
930514 ,NAVAJYOTHI ENGLISH MEDIUM SCHOOL,SR ALPHONSE TOM SH,Senior Secondary,31/03/2024,"EDATHOTTY PO KAKKAYANGADU PERAVOOR KANNUR DISTT KERALA ,670673","0490 ,2457500",sralphonsetom@gmail.com,
930486 ,NAVDEEP PUBLIC SCHOOL,Mrs.Anna Varghese,Senior Secondary,31/03/2025,"VETTILATHAZHAM DECENT JN PO MUKHATHALA KOLLAM DISTT., KERALA ,691577","0474 ,04742504444",navdeeppublicschool@gmail.com,www.navdeeppublicschool.edu.in
930046 ,NAVY CHILDREN SCHOOL,Dr. Nellie Paul Verghese,Senior Secondary,31/03/2026,"NAVAL BASE COCHIN, DISTT ERNAKULAM, KERALA ,682004","0484 ,2874793",ncsk@asianetindia.com,
930250 ,NAZARETH SCHOOL,SR LOVELY JOSEPH,Senior Secondary,31/03/2023,"MANJERI, DISTT MALAPPURAM, KERALA ,676121","0483 ,2970143",srlovelyjoseph396@ymail.com,
930274 ,NEHRU MEMORIAL MODEL SCHOOL,SMITHI VIMAL,Senior Secondary,31/03/2023,"ATTUPURAM, KADAKKAL PO KOLLAM DISTT KERALA ,691536","0474 ,2422067",nmmsskdl@gmail.com,nehrumemorialkadakkal.com
931137 ,NEHRU MEMORIAL PUBLIC SCHOOL,CIJA CHACKO,Secondary School,31/03/2022,"KAITHAKUZHY, VELICHIKKALA PO, KOLLAM ,691573","0474 ,2590359",cijachacko@gmail.com,http://www.nehruschools.com
931345 ,NEST PUBLIC SCHOOL,MR.  A K HARIS,Secondary School,31/03/2023,"MODEL HILLS, RAMANATTUKARA P O ,673633",",8156882881",npsramanattukara@gmail.com,www.nestpublicschool.in
930800 ,NETAJI PUBLIC SCHOOL,Leelamma Thomas,Secondary School,31/03/2022,"ANTHIAL, PERUMPADAVOM P.O. ,686665","04862 ,0485 2259322",netajipublicschool@gmail.com,
931067 ,NEW JYOTHI CENTRAL SCHOOL,SUDHEERA CHANDRAN NAIR,Senior Secondary,31/03/2024,"UDIYANKULANGARA, VATTAVILA P.O, THIRUVANANTHAPURAM, KERALA ,695132","0471 ,2234043",sudheeracnair@gmail.com,http://www.newjyothipublication.com
931153 ,NEWMAN ACADEMY VIMALAGIRI,ANIE VARGHESE,Secondary School,31/03/2022,"MALAYATTOOR P. O ERNAKULAM DIST. KERALA - 683 587 ,683587","0484 ,2468284",anieannavarghese@gmail.com,
930490 ,NEWMAN CENTRAL SCHOOL,NISHA ABY,Senior Secondary,31/03/2022,"MANGADU ELAMANNOOR PO ADOOR PATHANAMTHITTA DISTT KERALA ,691524","0473 ,4243343",principalnewman2012@gmail.com,
931098 ,NICHOLSON SYRIAN CENTRAL SCHOOL,JAYA SABU OOMMEN,Secondary School,31/03/2026,"KATTODE, MANJADI P.O, THIRUVALLA, PATHANAMTHITTA, KERALA ,689105","0469 ,2625246",nicholsonsyriancentralschool@yahoo.in,
931197 ,NICT ENGLISH MEDIUM SCHOOL,PV MOHANAN,Secondary School,31/03/2022,"MOOTHEDAM PO KUTTIKKAD ,679331","4931 ,216115",mohanpv649@gmail.com,
930945 ,NILGIRI PUBLIC SCHOOL,USHA V R,Secondary School,31/03/2025,"POLLACHI ROAD, PARA ELAPPULLY,PALAKKAD ,678622","0491 ,2583383",ushanilin@gmail.com,http://www.Nilgiri.com
930718 ,NIRMAL JYOTHI CENTRAL SCHOOL,LISAMMA MATHEW C,Senior Secondary,31/03/2024,"MUNDUR PO PAZHAMUKKI THRISSUR DISTT KERALA ,680541","0487 ,2213597",nirmaljyothicentralschool@yahoo.in,
930909 ,NIRMAL JYOTHI PUBLIC SCHOOL,JOLLY KURIAKOSE,Secondary School,31/03/2025,"PALAKAD MEENICHIL P.O. KOTTAYAM DIST KERAL ,686589","0482 ,214940",navyasmc@gmail.com,
931025 ,NIRMAL JYOTHI PUBLIC SCHOOL,SOSAMMA JOSEPH,Secondary School,31/03/2026,"VELLAYAMKUDY P.O KATTAPPANA ,685515","4868 ,274959",srpiusha1959@gmail.com,
931021 ,NIRMAL JYOTHI PUBLIC SCHOOL,Geena G Nair,Senior Secondary,31/03/2024,"MALLAPPALLY EAST P.O MALLAPPALLY ,689584","0469 ,2784127",nirmaljyothi@gmail.com,http://www.nirmaljyothipublicschool.com
930813 ,NIRMALA MATHA CBSE CONVENT SCHOOL,SR SHAN MARIA,Senior Secondary,31/03/2026,"EYYAL P.O. KECHERY ,680501","0488 ,5272008",shanplsabs@gmail.com,
930120 ,NIRMALA MATHA CENTRAL SCHOOL,Sr LINSAMARIA,Senior Secondary,31/03/2025,"EAST FORT THRISSUR KERALA ,680005","0487 ,2337904",linsamariap@gmail.com,
930420 ,NIRMALA MATHA PUBLIC SCHOOL,SUNNY MATHEW,Secondary School,31/03/2026,"KUPPADY SULTHAN BATHERY WAYANAD KERALA ,673592","0493 ,6222015",smathewsby@gmail.com,
930822 ,NIRMALA PUBLIC SCHOOL,MARIAKUTTY T O,Secondary School,31/03/2024,"KARIMANNO P.O.,THAODUPUZHA IDUKKI ,685581","0486 ,2262233",sr.joicyt@yahoo.com,
930689 ,NIRMALA PUBLIC SCHOOL,SR THRESIAMMA JOSEPH,Secondary School,31/03/2025,"ERUMELY KOTTAYAM DISTT KANJIRAPPALLY KERALA ,686509","0482 ,8212655",srvincy12@gmail.com,
930332 ,NIRMALA PUBLIC SCHOOL,Fr Shaji Mathew,Senior Secondary,31/03/2026,"MUVATTUPUZHA ERNAKULAM DISTT KERALA ,686661","0485 ,2836489",shajimathewmundackal@gmail.com,
930319 ,NITHYANANDA BHAVAN ENGLISH MEDIUM SCHOOL,A BALAKRISHNAN,Senior Secondary,31/03/2022,"PUTHIYATHERU CHIRAKKAL KANNUR DISTT., KERALA ,670001","0497 ,2778502",balakrishnan_ariyambeth@yahoo.com,
931010 ,NIVEDITHA VIDYALAYAM,VINEESH K,Secondary School,31/03/2026,"PO PUNNAD (VIA) IRITTY (DT) KANNUR ,670703","0490 ,2435222",vineeshniveditha@yahoo.co.in,
930947 ,NIZAMIA PUBLIC SCHOOL,MUMTHAS A R,Secondary School,31/03/2025,"PLAMOODU,POTHENCODU, THIRUVANANTHAPURAM ,695584","0471 ,2716228",info@nizamiapublicschool.com,
930333 ,NOBLE PUBLIC SCHOOL,VASUDEVAN T,Senior Secondary,31/03/2024,"VETTAKODE PULLANCHERI PO MANJERI MALAPPURAM DISTT., KERALA ,676122","0483 ,2760364",vasudevannairt@gmail.com,www.noblepublicschool.org
931126 ,NOTRE DAME SCHOOL,Vimala Vincent,Secondary School,31/03/2022,"IDDICHAKKAPLAMOODU PARASSALA P.O ,695502","0471 ,2129051",ndsparassala@gmail.com,
930884 ,NOTREDAME SCHOOL,MISS SR. RANJANA JOSEPH,Secondary School,31/03/2020,"VETTIKUZHY,CHAIPPANKUZHY.P.O,THRISSUR ,680724","0480 ,04802769877",notredamevettikuzhy@ymail.com,www.notredameschool.in
931103 ,NOVEL INTERNATIONAL SCHOOL,Hameed Ali Yahya,Secondary School,31/03/2026,"PULIKKAL P.O MALAPPURAM DIST KERALA ,673637","0483 ,2791500",hameedaliyahya@gmail.com,
931056 ,"OIET PUBLIC SCHOOL, NJALIKKARA",SUMA ACHUTHAN,Secondary School,31/03/2026,"NJALIKKARA, P.O.THALAKKOTTUKARA, KECHERI, THRISSUR ,680501","4885 ,287638",sumachankara@gmail.com,http://www.oietschool.com
930450 ,OLIVE PUBLIC SCHOOL,SREEJITH K P,Senior Secondary,31/03/2024,"PO PERAMBRA KOZHIKODE DISTT KERALA ,673525","0496 ,2612040",srijiththondayad@gmail.com,
930166 ,OONIANTHALA EAPEN MEMORIAL PUBLIC SCHOOL,PUSHPA R,Senior Secondary,31/03/2024,"ERAVIPERUR TIRUVALLA VIA , DISTT PATHANAMTHITTA, KERALA ,689542","0469 ,2665181",pushpajayalal@gmail.com,
930798 ,"ORPHANAGE ENGLISH MEDIUM SCHOOL,PALAD",JENEESHA CK,Secondary School,31/03/2022,"MANIMOOLY.P.O ,679333","4931 ,277688",jeneeshaibrahim@gmail.com,
930173 ,OTTEN ENGLISH SCHOOL,MRS. DR DIVYA N P,Senior Secondary,31/03/2023,"WANDOOR MALAPPURAM DIST. ,679328","0493 ,247640,",ottenschool@hotmail.com,
930906 ,OUR PUBLIC SCHOOL,G  VIJAYAN,Secondary School,31/03/2023,"KARIYIL, KAZHAKUTTOM, THIRUVANANTHAPURAM ,695582","0471 ,2706969",ourpublicschool@hotmail.com,
930723 ,OXFORD CENTRAL SCHOOL,JACOB GEORGE,Senior Secondary,31/03/2023,"KARAVALUR PO KARAVOLUR KOLLAM DISTT KERALA ,691318","0475 ,2251333",jacoboxford9277@yahoomail.com,
930951 ,OXFORD ENGLISH SCHOOL,PUTHANVEETTIL SASIDHARAN,Senior Secondary,31/03/2022,"PERUMPADAVU, KARIPPAL P.O., TALIPARAMBA, KANNUR, KERALA ,670581","0460 ,2280058",oxfordkannur@gmail.com,
930058 ,P E S VIDYALAYA,Seema R.,Senior Secondary,31/03/2024,"EDAT POST PAYYANUR KANNUR DIST. KERALA ,670327","0497 ,2805800",poduvalraghava@yahoo.co.in,
931300 ,P.K.J.M. PUBLIC SCHOOL,MR. WILSON C,Secondary School,31/03/2025,"MULAVANA (PO), KUNDARA, KOLLAM ,691503","0495 ,04742522407",pkjmpublicschool@gmail.com,www.pkjmmulavana.org
930675 ,PADAMASREE CENTRAL SCHOOL,SOJA GEORGE,Senior Secondary,31/03/2024,"SHANTHIVALLEY ENATHU PO PATHANAMTHITTA DISTT ADOOR KERALA ,691526","0473 ,4213528",psramachandranpillai@gmail.com,
930345 ,PALGHAT LIONS SCHOOL,Mrs. Shobha Ajith,Senior Secondary,31/03/2025,"KOPPAM DISTT PALAKKAD KERALA ,678001","0491 ,2545721",umadeviperinchery@hotmail.com,
930532 ,PALLOTTI HILL PUBLIC SCHOOL,Paul Animoottil,Senior Secondary,31/03/2022,"AGASTIANMUZHI MUKKAM KOZHIKODE DISTT KERALA ,673602","0495 ,2296677",paulanimoottil9@gmail.com,
930075 ,PANICKAVEETTIL SIR SEBASTIAN PUBLIC SCHOOL,DIANAJACOB,Senior Secondary,31/03/2024,"VAYALAR EAST P.O CHERTHALA ALAPPUZHA KERALA ,688536","0478 ,2822610",dianajacobpssps@gmail.com,
930864 ,PARADISE PUBLIC SCHOOL,JIJI VIMAL,Senior Secondary,31/03/2021,"ACHUMMA MUKKU, PALACHIRA P.O, VARKALA,THIRUVANTHAPURAM, KERALA PIN 695143 ,695143","0470 ,2600807",jijivimalndd@gmail.com,
931163 ,PARAKKOTTIL ENGLISH MEDIUM SCHOOL,VINITA VIJAYAN,Secondary School,31/03/2022,"POST: PUZAKKATTIRI ANGADIPPURAM VIA MALAPPPURAM DT PIN:679321 ,679321","0493 ,3255150",peseduprincipal@gmail.com,
930359 ,PARAMA BHATTARA KENDRIYA VIDYALAYAM,SATHI N,Senior Secondary,31/03/2026,"VADAYAMPADY PO DISTT ERNAKULAM, KERALA ,682308","0484 ,2763748",principalpbkv@gmail.com,
930760 ,PARAMEKKAVU VIDAYA MANDIR,KALYANI BALAKRISHNA,Senior Secondary,31/03/2022,"ROUND EAST, THRISSUR DISTT., KERALA ,680020","0487 ,2386433",kalyani.balakrishna@gmail.com,
931082 ,PARAPPANANGADY ENGLISH MEDIUM SCHOOL,BEENA M B,Secondary School,31/03/2021,"PUTHARICKAL, PARAPPANANGADI P.O. TIRURANGADI, MALAPURAM, ,676303","0494 ,2412393",beenarajanb@gmail.com,
931327 ,PAZHASSIRAJA SCHOOL,MR. JEESON SUNNY,Secondary School,31/03/2023,"KUTHAMPULLY, THIRUVILWAMALA THRISSUR ,680594",",04884281200",principal@pazhassiraja.school,www.pazhassiraja.school
931241 ,PAZHASSIRAJA UNIVERSAL PUBLIC SCHOOL,Satheesan k,Secondary School,31/03/2025,"KANNANKODE ERAMANGALAM P.O BALUSSERY VILLAGE ,673612","0496 ,2705244",ksatheesan2005@gmail.com,http://www.pazhassirajaschool.com
931280 ,"PEACE INTERNATIONAL SCHOOL, MOOZHIKKAL",Dr.Vinayashree.C,Secondary School,31/03/2025,"MERIKKUNNU ,673012","0495 ,2812020",principal.kozhikode@peaceschools.in,
931306 ,PEACE PUBLIC SCHOOL HOSANGADI,MR. SURESHA V.,Secondary School,31/03/2022,"MORTHANA, KALIYOOR VILLAGE, P.O.VORKADY, VIA.MANJESHWAR-671323, KASARAGOD ,671323",",04998-202344",principalpeace@gmail.com,
930470 ,PEEVEES MODEL SCHOOL,A M ANTONY,Senior Secondary,31/03/2024,"NILAMBUR MALAPPURAM DISTT KERALA ,679329","4931 ,221388",dr.antonyam@gmail.com,
930107 ,PEEVEES PUBLIC SCHOOL,DEEPA KC,Senior Secondary,31/03/2023,"NILAMBUR MALAPPURAM DIST. KERALA ,679329","4931 ,220063",deepakc.tr@gmail.com,http://www.kunilschool.co
930748 ,PERFECT ENGLISH SCHOOL,PRIYA K C,Senior Secondary,31/03/2023,"MUZHAPPILANGAD KANNUR DISTT KERALA ,670663","0497 ,2833280",priyapramodkc@gmail.com,
931339 ,PIERRE PAUL PUBLIC SCHOOL,"MISS SR.SONIYA JOSEPH,PRINCIPAL",Secondary School,31/03/2024,"NEDUVELI,KONCHIRA P.O VEMBAYAM,TRIVANDRUM PIN-695615 ,695615",",04722833102",ppaulpsntvm@gmail.com,www.pierrepaulpublicschool.in
930399 ,PLEASANT ENGLISH SCHOOL,T PRAKASH,Senior Secondary,31/03/2024,"OMASSERY PO DISTT KOZHIKODE KERALA ,673582","0495 ,2283144",prakashbwarrier@gmail.com,www.pleasantenglishschool.com
931361 ,PONMUDI VALLEY PUBLIC SCHOOL,MRS. BLESSY VARGHESE,Secondary School,31/03/2024,"CHARUPARA, VITHURA P O, TRIVANDRUM ,695551",",9562598881",ponmudivalleyschool@gmail.com,www.mgmschool.com/vithura
930692 ,PRABHAT PUBLIC SCHOOL,REMA RAJAN,Senior Secondary,31/03/2026,"MULAMTHURUTHY ERNAKULAM DISTT KANAYANNUR KERALA ,682307","0484 ,2791933",rrema@yahoo.com,
930414 ,PRABHAT RESIDENTIAL PUBLIC SCHOOL,REETHU MOL T E,Secondary School,31/03/2026,"KARIMUKAL BRAHMAPURAM PO ERNAKULAM KERALA ,682303","0484 ,2682880",venugi699626@gmail.com,www.wccprabhath.net
930149 ,PRAGATI ACADEMY,SUCHITRA SHYJINTH,Senior Secondary,31/03/2023,"PERUMBAVOOR ERNAKULAM DIST. KERALA-683 542 ,683542","0484 ,2523898",suchishyj@gmail.com,
931060 ,PRAISEWILL PUBLIC SCHOOL,MUHAMMED SHEFEEQUE E,Secondary School,31/03/2026,"EDAVANNA, PERAKAMANNA PO. MALAPPURAM. ,676541","0483 ,2703344",praisewilledavanna@gmail.com,
930454 ,PRASHANTI VIDYA KENDRA,ANOOP K,Secondary School,31/03/2022,"SAHAKARI NAGAR, BAYAR PO KASARAGOD KERALA ,671348","4998 ,205848",anoopkrishna79@gmail.com,
931062 ,"PRATHEEKSHA BHAVAN ENGLISH MEDIUM SCHOOL,",MINIMOL SEBATIAN,Secondary School,31/03/2026,"MUTTATHIPARAMBU, PO CHERTHALA, ALAPPUZHA, KERALA-688527 ,688527","0478 ,2812425",sr.sebymary@gmail.com,
930735 ,PRESENTATION PUBLIC SCHOOL,THOMAS V M,Secondary School,31/03/2025,"MELUKAVUMATTOM PO KOTTAYAM DISTT KERALA ,686652","0482 ,2220186",thomas.vm20@gmail.com,http://www.suprabhat.ac
930314 ,PRESTIGE PUBLIC SCHOOL,SHAHIRA BHANU VP,Senior Secondary,31/03/2026,"PATTELTHAZHAM MANAKAVU CALICUT, DISTT KOZHIKODE, KERALA ,673013","0495 ,2332531",shahirakhan3@gmail.com,
930127 ,PROGRESSIVE ENGLISH SCHOOL,SUJITHRA R,Senior Secondary,31/03/2025,"WADI HUDA PAYANGADI P.O., DISTT KANNUR, KERALA ,670303","0497 ,2873587",principal@progressive.edu.in,www.ansarschool.org
930833 ,PUSHPAGIRIYIL CENTRAL SCHOOL,JOEMOL MONCY,Senior Secondary,31/03/2026,"PUNALUR, PATHANAPURAM, PO EDAMON, KOLLAM ,691307","0475 ,2335876",principalpcse@gmail.com,
931143 ,PVS H&H THANGAL MEMORIAL PUBLIC SCHOOL,VANDANARAJU K,Secondary School,31/03/2022,"KAVILUMMARAM KIZHAKKOTH P O KODUVALLY VIA KOZHIKODE 673572 KERALA ,673572","0495 ,2214485",vandu342@gmail.com,
931129 ,QUADISIYYA ENGLISH MEDIUM SCHOOL,JOSE ANAND,Secondary School,31/03/2022,"THAZHUTHALA, MUKHATHALA P.O, KOLLAM ,691577","0474 ,2531578",principalquas@gmail.com,
930829 ,QUEEN MARY PUBLIC SCHOOL,MAREENA M K,Senior Secondary,31/03/2024,"PANICKANKUDY P O ,685564","0486 ,8269066",ps.queenmary@gmail.com,
930269 ,QUEEN MARYS PUBLIC SCHOOL,MR ELIZABETH MATHEW,Secondary School,01/03/2014,"KOTTAYAM, KERALA ,686001","0485 ,567313",greenvallien@sify.com,
931083 ,RAHMANIYYA PUBLIC SCHOOL,ABDUL BASHEER,Secondary School,31/03/2026,"KATAMERI POST, VILLIAPPALLY VIA, KOZHIKODE DIST, KERALA ,673542","0496 ,2554013",akmeppayur@gmail.com,
980008 ,RAILWAY HIGHER SECONDARY SCHOOL,.,Secondary School,31/03/2023,"HEMAMBIKA NAGAR KALLEKULANGARA (POST) RAILWAY COLONY , PALAKKAD , KERALA-678009 ,",",",,
930712 ,RAJA RAJESWARI CENTRAL SCHOOL,REMONY AMMA S,Senior Secondary,31/03/2022,"KODUKULANJI PO CHENGANNOOR ALAPPUZHA DISTT KERALA ,689508","0479 ,2369973",rrseniorsecondaryschool@gmail.com,
930251 ,RAJA RAVI VARMA CENTRAL SCHOOL,SHAJAN MATHEW,Senior Secondary,31/03/2026,"KILI MANOOR P O THIRUVANANTHAPURAM KERALA ,695601","0470 ,2672685",shajanmathew2004@yahoo.com,
930136 ,RAJAGIRI PUBLIC SCHOOL,SUSAN VARGHESE CHERIAN,Senior Secondary,31/03/2025,"RAJAGIRI PO KALAMASSERY ERNAKULAM DIST KERALA ,683104","0484 ,2911202",susanvargheset2003@gmail.com,http://www.rajagiri.ac.in
931323 ,RAJAGIRI ST.CHAVARA CMI PUBLIC SCHOOL,DR. REGI P MATHEW,Secondary School,31/03/2023,"MANAPPURAM.P.O. CHERTHALA, ALAPPUZHA ,688526",",04782533240",rajagirist.chavara@gmail.com,http://www.rajagirimanappuram.com
930246 ,RAJAH SCHOOL,SHAMEEMBAWA K A,Senior Secondary,31/03/2022,"P.B. NO 2 CHAVAKKAD P.O., THRISSUR DISTT., KERALA ,680506","0487 ,2508855",shameembawa@gmail.com,
930438 ,RAJAHAMSARMA VIDYAPEEDHOM ENGLISH MEDIUM SCHOOL,P R PRASAD,Secondary School,31/03/2022,"CHAMPAKKARA PO KARUKACHAL DISTT KOTTAYAM KERALA ,686540","0481 ,2489211",portblairprincipal@gmail.com,http://www.cbemangalore.com
930715 ,RAJAS MEMORIAL ENGLISH MEDIUM SCHOOL,Hemalatha K,Senior Secondary,31/03/2023,"THENKARA PO MANNARKAD PALAKKAD DISTT KERALA ,678761","0492 ,4224564",rajasmemorial@gmail.com,http://www.mgneducationaltrust.org
930351 ,RAJASHREE (S M MEMORIAL) SCHOOL,SUSAN JOHN,Senior Secondary,31/03/2022,"EAST KODUNGALLOOR ALUVA, DISTT ERNAKULAM, KERALA ,683102","0484 ,2603828",geethasusanjohn1@gmail.com,http://www.rajashreesmm.c
931184 ,RAJIV GANDHI NATIONAL SCHOOL,BEENA JOSEPH,Secondary School,31/03/2022,"MANALI, KOLLODE P.O., MALAYINKIL, THIRUVANANTHAPURAM ,695571","0471 ,2281854",beemajos@gmail.com,http://www.rajivgns.com
930205 ,RANI PUBLIC SCHOOL,GEETALAXMI SATHYANATHAN,Senior Secondary,31/03/2024,"PO CHORODE VIA VADAKARA DISTT KOZHIKODE, KERALA ,673106","0496 ,2515775",principalrani@gmail.com,
931121 ,RIMS INTERNATIONAL SCHOOL,SARINA RAKESH,Senior Secondary,31/03/2024,"VARAM KADAVU, VARAM PO ,670594","0497 ,2722405",principal@rimskannur.ac.in,http://www.rimsinternationalschool.com
930133 ,RIVER DE INTERNATIONAL SCHOOL,LIZZIE P GEORGE,Secondary School,31/03/2019,"RUBY HILLS KULATHUPUZHA KOLLAM KERALA ,691310","0475 ,2319237",riverdeinternationalschool@gmail.com,
931289 ,RIVER VIEW PUBLIC SCHOOL,MRS. SAKKEENA EK,Secondary School,31/03/2025,"P.O.VAZHAYOOR ,673633","0091 ,04832831200",rvpstyd@gmail.com,http://riverviewpublicschool.com/
930287 ,ROSE DALE RESIDENTIAL SCHOOL, SR JOTHY K JOSEPH,Senior Secondary,31/03/2025,"CHANDANPALLY PO PATHANAMTHITTA DISTT. KERALA ,689648","0468 ,2255220",jacinthsic@gmail.com,
930227 ,ROSI ENGLISH MEDIUM SCHOOL,V M CHANDRAN,Secondary School,31/03/2015,"ANJUMOORTHY MANGALAM VADAKKANCHERRY PALAKKAD KERALA ,678682","0485 ,533012",principal@bhavantirupati.org,www.rosischoolvdky.in
930232 ,ROSI MODERN ENGLISH MEDIUM SCHOOL,Mrs. Aleykutty Varghese,Secondary School,31/03/2014,"KALPATHY P.O PALAKKAD KERALA ,678003","0491 ,2578012",rosischool@yahoo.com,www.rosischool.in
930789 ,ROYAL ENGLISH SCHOOL,JILS JOHN,Secondary School,31/03/2026,"SYED NAGAR, TALIPARAMBA 670141 ,670141","0460 ,2207283",jjarackal@gmail.com,
931231 ,ROYAL INDIAN SCHOOL,DUDLEY JOSEPH,Secondary School,31/03/2023,"ROYAL NAGAR, KOOMANKADU, VILAYODI.P.O. ,678103","4923 ,227391",dudleycheeran@yahoo.co.in,
931312 ,RYAN INTERNATIONAL SCHOOL,MRS. MINIJA SHIBU GEORGE,Senior Secondary,31/03/2024,"MANJALI ROAD, KUNNUKARA-PO, NORTH PARAVUR,ERNAKULAM (DIST) KERALA ,683578",",04842574460",ris.cochin@ryangroup.org,
930045 ,S B O A PUBLIC SCHOOL,SREEKALA KARUNAKARAN,Senior Secondary,31/03/2024,"SOUTH CHITTOOR ERNAKULAM COCHIN KERALA ,682027","0484 ,2430404",sreekalakmenon@yahoo.co.in,
930630 ,S D P V CENTRAL SCHOOL,BHARATHI P,Senior Secondary,31/03/2026,"KALOTHRA KANNAMALI KOCHI, DISTT ERNAKULAM, KERALA ,682008","0484 ,2247940",bharathipmenon@gmail.com,
930013 ,S D V ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,INDU DUTT,Senior Secondary,31/03/2023,"ALLAPPEY, DISTT ALAPPUZHA, KERALA ,688001","0477 ,2263446",indu@dutt.com,sdvemhss@yahoo.com
930529 ,S F S PUBLIC SCHOOL,Fr Soby Thomas,Senior Secondary,31/03/2026,"ETTUMANOOR PO KOTTAYAM DISTT KERALA ,686631","0481 ,2534982",principal@sfspublicschool.com,
930559 ,S M I ENGLISH MEDIUM SCHOOL,MITHLAJ C V,Secondary School,31/03/2023,"KUNHIPPALLY PO CHOMBALA KOZHIKODE DISTT KERALA ,673308","0496 ,2504502",midlajwafy@gmial.com,http://www.oxfordipschool.com
930326 ,S N PUBLIC SCHOOL,SINDHU  PAVITHRAN,Senior Secondary,31/03/2026,"KONNI VELLAPPARA PO PATHANAMTHITTA DISTT., KERALA ,689691","0468 ,2342964",sindhushiju@gmail.com,
931050 ,S N S SAMAJAM VIDYA MANDIR,PRABHAKARAN M S,Secondary School,31/03/2026,"EDAMUTTAM P.O. THRISSUR DISTT. KERALA ,680568","0480 ,2838555",rajann4all@gmail.com,
930615 ,S N TRUST CENTRAL SCHOOL,VINOD S,Senior Secondary,31/03/2025,"KULANGARA HARIPAD ALAPUZHA DISTT KERALA ,690513","0479 ,2413759",vinod130372@gmail.com,
930050 ,S N VIDYA BHAVAN SENIOR SECONDARY SCHOOL,Sunitha U,Senior Secondary,31/03/2025,"CHENTRAPPINNI THRISSUR DISTT KERALA ,680687","0480 ,2837370",principalsnvb570@gmail.com,
930491 ,S S V M RESIDENTIAL CENTRAL SCHOOL,SAVITHA S,Senior Secondary,31/03/2025,"VETTATHUKADAVU MUTHUKULAM SOUTH PO ALAPPUZHA KERALA ,690506","0479 ,2474923",principalssvmschool@gmail.com,
931202 ,"S.F.S.ENGLISH MEDIUM SCHOOL, VETTILAPPALLY VAYAL, THANA.P.O, KANNUR",GEORGE CHIRAYIL,Secondary School,31/03/2022,"VETTILAPPALLY VAYAL, THANA.P.O, KANNUR DISTRICT, KERALA STATE , 670012 ,670012","0497 ,2734985",geochirayil@gmail.com,
930852 ,S.M.D PUBLIC SCHOOL (SREE MEENAKSHI DEVASWAM PUBLIC SCHOOL),RASMI M R,Senior Secondary,31/03/2022,"PEROOR, T.K.M.C (P.O) KOLLAM ,691005","0474 ,2708239",resmibaiju@gmail.com,
930056 ,SA-ADIYA ENGLISH MEDIUM RESIDENTIAL SENIOR SECONDARY SCHOOL,HANEEFA,Senior Secondary,31/03/2024,"DELI KALANAD P.O KASARAGOD DISTT. KERALA ,671317","0499 ,4238214",principalsaadiya@gmail.com,
930043 ,SABARI CENTRAL SCHOOL,DAIS K MATHEW,Senior Secondary,31/03/2025,"CHERPALCHERI POST PALAKKAD DISTT. KERALA ,679503","0466 ,2282610",dkdkmathew@gmail.com,www.cemcs.in
930040 ,SABARIGIRI ENGLISH SCHOOL,MALINI SV,Senior Secondary,31/03/2024,"ANCHAL PATHANAPURAM, DISTT KOLLAM, KERALA ,691306","0475 ,2273869",bsvalsalanair@yahoo.com,
