Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
3330097,MONNET DAV PUBLIC SCHOOL,DR. CHETNA SHARMA,Senior Secondary,31/03/2024,"MONNET MARG, MANDIR HASAUD, DISTT & TEH. RAIPUR, CHATTISGARH-492101 ,492101","0771 ,2471335,",mdavps@monnetgroup.com,http://www.monnetdavpsraipur.com
3330169,MONTFORT SCHOOL,SHAJI JOSEPH,Senior Secondary,31/03/2024,"SAKALO POST, SARGAWA, ,497001","0 ,8359912388",broshajijosephsg@yahoo.co.in,http://www.montfort.com
2430278,MORNING BELLS ACADEMY (HIGH SCHOOL),MRS. REENA CHAKRABORTY,Secondary School,31/03/2023,"310/311, EAST GHOSHPARA ROAD, PINKAL, P.O.- SHYAMNAGAR, WEST BENGAL ,743127",",8232070517",morningbellsacademy19@gmail.com,
3330112,MOTHER'S PRIDE HIGHER SECONDARY SCHOOL,UMA TIWARI,Senior Secondary,31/03/2025,"KHAMHARIA PATAN, DURG ,491111","0771 ,2241907",utiwari333@gmail.com,http://www.motherspridehrsschool.com
1530062,MOTHERS PUBLIC SCHOOL,MRS. POLY,Senior Secondary,31/03/2020,"EDUCATION NEAR INDOOR HALL UNIT 1 BHUBANESHWAR DISTT KHURDA ORISSA ,751009","0674 ,06742531550",motherspublicschool@mothers.edu.in,www.mothers.edu.in
1530263,"MOTHERS PUBLIC SCHOOL, PURI",MRS. RINKU SARANGI,Senior Secondary,31/03/2023,"GORUAL, NH-316, ,752002",",06742531550",mothers.puri@mothers.edu.in,mothers.edu.in
1530261,MOUNT LITERA ZEE SCHOOL,MRS. SONALI JENAMANI,Secondary School,31/03/2026,"BHAGABATIPUR, KANTABADA,BHUBANESWAR, KHURDA ,752054",",0674-2543602",mlzs.bhubaneswar@mountlitera.com,
2430183,MOUNT LITERA ZEE SCHOOL,DR.YOGESH MAHESWARI,Senior Secondary,31/03/2024,"SRIRAMPUR, CONTAI, PURBO, EAST MIDNAPUR-721401 ,721401","0322 ,03220-288510,",info@mountliteracontai.com,http://www.mountliteracontai.com
1530254,MOUNT LITERA ZEE SCHOOL,Mr.Niladri Bhusan Behera,Secondary School,31/03/2025,"IN FRONT OF OMFED PLANT, PO-CHANDESWAR VIA/PS-TANGI, DIST-KHURDA ,752023",",00000000000",mlzs.tangi@mountlitera.com,
1530197,MOUNT LITERA ZEE SCHOOL,PRADEEP KUMAR RAY,Senior Secondary,31/03/2025,"KUSUNPUR ,755026","91 ,7894213294",pradeepray.4all@gmail.com,
2430220,MOUNT LITERA ZEE SCHOOL - MAHESHTALA,MR. SANDIP KUMAR SINHA,Senior Secondary,31/03/2022,"D3-49/2, NEW SHIBTALA ROAD BYE LANE-1, BENIRPOLE, DAKGHAR, MAHESHTALA ,700141","033 ,03324921111",principal.maheshtala@mountlitera.com,http://mountliteramaheshtala.edu.in
1530221,MOUNT LITERA ZEE SCHOOL BERHAMPUR,MR.SUNIL BADAPANDA,Senior Secondary,31/03/2026,"GOVINDPUR,LAXMIPUR ,761003","0680 ,9438065043, 8895827878",zeeschoolberhampur@yahoo.com,http://www.zeeschoolberhampur.com
2430207,MOUNT LITERA ZEE SCHOOL DIAMOND HARBOUR ROAD,Sharmilee Bandyopadhyay,Senior Secondary,31/03/2022,"DIAMOND HARBOUR ROAD, KHARIBERIA, 24 PARGANAS (SOUTH) ,743503",",033-24809559,",mlzsdhr@mountlitera.in,
2430180,MOUNT LITERA ZEE SCHOOL HOWRAH,MR.RK MOSES,Senior Secondary,31/03/2026,"NH-6, SURIKHALI, BETWEEN PANCHLA AND KALITALA CROSSING, ULUBERIA, HOWRAH 711322 ,711322","033 ,919874392222,",principal.howrah@mountlitera.com,http://mountliterahowrah.edu.in/
3330373,MSP PUBLIC SCHOOL,MISS ANJU SHRIVASTAVA,Secondary School,31/03/2023,"MSP PUBLIC SCHOOL VILL - JUNADIH P.O. - JAMGAON DISTT- RAIGARH STATE- CHHATTISGARH PIN - 496001 ,496001",",07762264423",principal.mspschool@gmail.com,http://mspschool.in
3330127,N H GOEL WORLD SCHOOL,M V Krishnamachari,Senior Secondary,31/03/2025,"NEAR PURA PROJECT, POST NARDAHA ,492001","0771 ,4244000",principal@nhgoel.com,http://www.nhgws.in
3330217,NALANDA ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,L RETNAMMA,Senior Secondary,31/03/2024,"KURUD, JAMUL DURG ,490024","0788 ,2285797",nalandaschool.kurud@gmail.com,http://www.nalandakurud.com
1530185,NALANDA PUBLIC SCHOOL,GAYATRI SATAPATHY,Senior Secondary,31/03/2025,"AT/POST : BHATAPADA, BAHUGRAM, P.S.: SALIPUR DIST : CUTTACK PIN - 754200 ,754200","91 ,9438081956",jasaswininps@gmail.com,http://www.nalandaschoolcbse.org
2430086,NAND LAL JALAN SHIKSHA SADAN,madhubanti banerjee,Senior Secondary,31/03/2023,"B P KHAITAN ROAD RANIGANJ DISTT BURDWAN WEST BENGAL ,713347","0341 ,2445032",2010.madhubanti.b@gmail.com,
1530306,NARAYANA SCHOOL,MRS. P USHA,Secondary School,31/03/2024,"NARAYANA SCHOOL, CMC, CUTTACK. ,753001",",8179885338",bbsctck488a@narayanagroup.com,WWW.NARAYANASCHOOLS.IN
2430259,NARAYANA SCHOOL,MR. TILAK RAJ SHARMA,Senior Secondary,31/03/2024,"SODEPUR,MOHISPOTA,P.O.-NATAGARH,P.S-GHOLA,SODEPUR ,700113",",8777867589",wbsodepur.etechno@narayanagroup.com,www.narayanawestbengal.com
1530277,NARAYANA SCHOOL,MR. IFTEKAR FAHED,Senior Secondary,31/03/2023,"NARAYANA SCHOOL KOUSTAV BHUVANESWAR ODISHA,KHUDRA ,751024",",9439540836",bbsndn.etechno@narayanagroup.com,WWW.NARAYANASCHOOLS.COM
2430267,NARAYANA SCHOOL,MR. ABBURI MALAKONDAIAH,Senior Secondary,31/03/2024,"B-14/146,KALYANI,P.O & P.S KALYANI ,741235",",8777867589",wbsodepur.etechno@narayanagroup.com,www.narayanawestbengal.com
2430258,NARAYANA SCHOOL,MR. TILAK RAJ SHARMA,Senior Secondary,31/03/2024,"KALYANPUR SATELLITE TOWNSHIP, ASANSOL, PACHIM, BURDHAMAN-713305 ,713305",",8247207570",WBASANSOL.ETECHNO@NARAYANAGROUP.COM,
2430254,NARAYANA SCHOOL,MR. BADDAM MOHAN REDDY,Secondary School,31/03/2022,"129, BELLILIOUS ROAD, HOWRAH-711101 ,711101",",033-69000652",centralboard.bangalore@gmail.com,http://www.narayanaschools.in/
2430253,NARAYANA SCHOOL,MR. RAJANI PRASAD TELI,Senior Secondary,31/03/2023,"JOTIAKALI, CHIRYA KHANA MORE, FULBARI ,734015",",18003137977",wbfulbari.etechno@narayanagroup.com,www.narayanaschools.in
2430266,NARAYANA SCHOOL,MRS. SASWATI SEN,Senior Secondary,31/03/2024,"PLOTNO 07,08,10, MOUZA-CHAITANYA PUJARIR CHAK, JL NO 162,WARD NO-18,P.S-BHABANIPUR, HALDIA ,721657",",8777867589",wbsodepur.etechno@narayanagroup.com,www.westbengalnarayana.com
2430234,NARAYANA SCHOOL ANDAL,MRS. M.MAHEEN FATHIMA,Senior Secondary,31/03/2023,"SUJALAAM THE SKY CITY, BENGAL AEROTROPOLIS PROJECT LTD ,713321",",8610484331",WBANDAL.ETECHNO@NARAYANAGROUP.COM,NARAYANAWESTBENGAL.COM
2430274,NARAYANA SCHOOL BARASAT,Mr. TILAK RAJ SHARMA,Senior Secondary,31/03/2023,"NO. 43/1, NADHIBHAG MOLLA PARA, BARASAT, KOLKATA - 700124 LANDMARK: NEAR BISHNUPRIYA COLLEGE OF EDUCATION ,700124",",8777867589",wbsodepur.etechno@narayanagroup.com,narayanawestbengal.com
2430239,NARAYANA SCHOOL BURDWAN,MRS. P.BHAGYA LAKSHMI,Senior Secondary,31/03/2023,"RENAISSANCE TOWNSHIP, NEAR NABABHAT BUS STOP,BURDWAN, WB. ,713102",",6300898663",wbburdwan.etechno@narayanagroup.com,narayanawestbengal.com
2430262,NARAYANA SCHOOL DURGAPUR,MR. RAGHUNADH TUPPALA,Secondary School,31/03/2022,"SECTOR 2B, BIDHAN NAGAR, DURGAPUR-713212 ,713212",",0343-2531115",wbdurgapur.etechno@narayanagroup.com,http://www.narayanawestbengal.com
2430264,NARAYANA SCHOOL MAHESHTALA,MR. T VENKATA RAO,Secondary School,31/03/2022,"NEW SHIBRAMPUR MAIN ROAD, PARUI MAUZA, KOLKATA, WEST BENGAL 700141 ,700141",",9830561616",narayanawbcbse@gmail.com,http://www.narayanagroup.com
2430270,NARAYANA SCHOOL RISHRA,MR. K NARESH,Senior Secondary,31/03/2023,"100,G.T ROAD,RISHRA BAGKHAL,P.O HOOGHLY PIN;712248 ,712248",",8777867589",wbsodepur.etechno@narayanagroup.com,www.narayanawestbengal.com
2430230,"NARAYANA SCHOOL, SILIGURI",MR. SHAIK ABDULJAMEER,Senior Secondary,31/03/2023,"3RD MILE, SEVOKE ROAD ,734004","0135 ,01352623785",wbsiliguri.etechno@narayanagroup.com,http://www.narayanagroup.com
2430205,NARAYANA SCHOOLS KOLKATA,Dr.Sarika,Senior Secondary,31/03/2022,"MOHAMMADPUR,RAJARHAT,NEWTOWN ,700135","0286 ,03369000640",centralboard.bangalore@gmail.com,http://www.narayanaschools.in/
1530297,NARAYANI ENGLISH MEDIUM SCHOOL,MRS. SUCHARITA KAR,Secondary School,31/03/2023,"OPPOSITE GOVT. BOYS HIGH SCHOOL, NKT ROAD, JEYPORE ,764003",",06854241110",aniketpatnaik@gmail.com,
2430197,NATIONAL  HIGH SCHOOL,MINI NAIR,Secondary School,31/03/2024,"42/1,HAZRA ROAD,KOLKATA ,700019","033 ,24742916",mininhs@gmail.com,http://www.nhscal.com
3330107,NATIONAL CONVENT ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,LIPIKA CHATTERJEE,Senior Secondary,31/03/2022,"BHILAI - 3 , UMDA ROAD .P.O-BHILAI, DISTT DURG, CHHATTISGARH ,491001","0788 ,6540002",lipika.chatterjee2010@gmail.com,
2430182,NAXALBARI HERITAGE ACADEMY,DULAL CHANDRA CHATTOPADHYAY,Secondary School,31/03/2024,"STATION ROAD NAXALBARI DARJEELING ,734429","0353 ,2488220",himalayantrek@yahoo.com,
3330241,NEERAJ BAJPAYEE INTERNATIONAL SCHOOL,MRS. EKTA GANDHI,Senior Secondary,31/03/2022,"GRAM-BORI, KHAIRAGARH ROAD RAJNANDGAON , CHHATTISGARH ,491441","7793 ,09340280363",nbis.rjn@gmail.com,http://www.nbisrjn.com
3330089,NEERAJ PUBLIC SCHOOL,BHAWANI RAO,Senior Secondary,31/03/2023,"NEAR P.T.S.G.E.ROAD, DISTT RAJNANDGAON, CHHATTISGARH ,491441","7744 ,292604",bhawanirao4@gmail.com,
3330254,NEERAJ VIDYA MANDIR,Dr.P.R Vasudep Rao,Secondary School,31/03/2025,"GRAM-MOHAD, DONGARGAON ,491661","7793 ,07745",nvm.rjn@gmail.com,http://www.nvmdng.com
2430094,NETAJI CENTENARY SCHOOL,ASHIM  BHAUMIK,Senior Secondary,31/03/2023,"SAHEBGANJ ROAD W/NO.-12, P.O. BHANGNI PART I DINHATA; COOCHBEHAR ,736135","3581 ,258927",ashim_b66@yahoo.co.in,
1530271,"NETAJI ENGLISH SCHOOL,SEMILIGUDA",Mr.N.Srinivash,Secondary School,31/03/2022,"NETAJINAGAR ,764036",",06853-225030",nsrinivash22@gmail.com,
2430104,NETAJI SUBASH PUBLIC SCHOOL,MR. RUPAM MITRA,Senior Secondary,31/03/2024,"VILL+P.O.+PS-JIAGANJ SUB. DIV. - LALBAGH, MURSHIDABAD, WEST BENGAL ,742123","0348 ,3257570,",nsdavps@yahoo.com,http://www.netajisps.com
1530400,NEW DE PAUL SCHOOL,MR. AJAY BASTARAY,Secondary School,31/03/2023,"AMBAPUA 11,BERHAMPUR ,760011",",06802404447",newdepaulschoolcm@gmail.com,http://www.newdepaulschool.com
3330214,NEW DELHI PUBLIC SCHOOL,MR. PRADEEP KUMAR ROY,Senior Secondary,31/03/2021,"VILL- SAKALO, PRATAPUR ROAD , AMBIKAPUR DIST - SURGUJA ,497001","0000 ,00000",dpsabkp@gmail.com,
3330123,NEW ERA PROGRESSIVE SCHOOL,D S RAO,Senior Secondary,31/03/2025,"RAMPUR, BEHIND TEHSILOFFICE,KORBA,CHHATTISGARH ,495677","7759 ,228932",dsrao_22@rediffmail.com,
3330257,NEW ERA PUBLIC SCHOOL,MR. RAKESH KUMAR GUPTA,Senior Secondary,31/03/2024,"GRAM PANCHAYAT - PURANDIH ,497220",",9617609330",nepsrganj@gmail.com,www.nepsrganj.in
1530275,NEW LIFE ACADEMY,MR. SIANI HARPAL,Senior Secondary,31/03/2024,"AT/PO: BORINGPADAR, WARD NO.08, PS: KESINGA, DIST: KALAHANDI - 766012 ,766012",",06670223324",nlpgforissa@yahoo.com,http://www.newlifekesinga.in
1530219,NIGAMANANDA LITTLE STAR SCHOOL,RASHMIKANT RATH,Secondary School,31/03/2024,"AT-PARIVESH VIHAR,PO-SOUTHBALANDA,VIA-TALCHER,DIST-ANGUL ,759116","6760 ,262365",principalnls16@gmail.com,
2430219,NIRMAAN VIDYA JYOTI SCHOOL,MR. SUBHAJIT MAJUMDER,Senior Secondary,31/03/2022,"NEAR- GREEN VALLEY APARTMENT, LOWER BHANU NAGAR, SEVOKE ROAD ,734001",",0353-3200951,",info@nvjsslg.com,http://nvjsslg.com/
3330149,NIRMAL HIGHER SECONDARY SCHOOL,MATHEW KUTTY KUNNEL,Senior Secondary,31/03/2024,"LAL BAGH, JAGDALPUR, BASTAR. ,494001","0778 ,228299",kunnelm@gmail.com,
3330007,NIRMALA ENGLISH MEDIUM SR SEC SCHOOL,SR LUCIA FRANCIS,Senior Secondary,31/03/2022,"DALLI RAJHARA DURG DISTT CHHATTISGARH ,491228","7748 ,286635",lucyag77@gmail.com,http://www.nemsss.com
3330150,NIRMALA HIGHER SECONDARY (CBSE)SCHOOL,JESNI MARY,Senior Secondary,31/03/2026,"KOSABADI, DISTT.KORBA ,495677","7759 ,216212",srjesnimary1983@gmail.com,
3330279,NORTH EASTERN PUBLIC SCHOOL,MR. RAVISH PRAJAPATI,Secondary School,31/03/2026,"MUNGELI ROAD, VILLAGE - JAROUNDHA, TAKHATPUR, DIST - BILASPUR ,495223",",9993837547",principal.neps.tkp@gmail.com,
2430150,NORTH POINT RESIDENTIAL SCHOOL,SUMITA RAI,Senior Secondary,31/03/2024,"OPPOSITE S.S.B CAMP P.O-RANIDANGA ,734012","0353 ,2004722",nprsprincipal@gmail.com,http://www.nprs.co.in
2430052,NORTH POINT SEC SCHOOL,MANISH CHATTOPADHYAY,Senior Secondary,31/03/2025,"GORAKSHABASI MANDIR COMPLEX ARJUNPUR CALCUTTA WEST BENGAL ,700059","033 ,25594526",northpointschoolkolkata@gmail.com,
2430140,NORTH POINT SENIOR SECONDARY BOARDING SCHOOL,PARMINDER SANDHU,Senior Secondary,31/03/2024,"LANGOLPOTA , MATIAGACHA , RAJARHAT- KHARIBARI ROAD , P.O- KAMDENU , ,700135","033 ,65550184",npssbs@gmail.com,
2430271,NORTHPOINT DAY SCHOOL,MRS. ANURADHA KUTTY,Secondary School,31/03/2023,"BAIDYAHARANIYA,SABAJPUT,CONTAI,PIN-721401,PURBA MEDINIPUR ,721401","0712 ,9231893222",northpointdayschoolcontai@gmail.com,http://www.npds.in
2430040,NOTRE DAME ACADEMY,TANUJA SND,Senior Secondary,31/03/2026,"WEST POINT DISTT DARJEELING WEST BENGAL ,734101","0354 ,2272076",tanujasnd@yahoo.com,
1530264,NRI INTERNATIONAL SCHOOL,MR. NITYANANDA JENA,Senior Secondary,31/03/2023,"AT- ARADI CHHAKA, PO- GELPUR ,756181",",06784240375",nrischool72@gmail.com,www.nriis.in
3320156,NTPC GOVT HIGHER SEC SCHOOL,,Senior Secondary,31/03/2004,"JAMNIPAL KORBA CHHATTISGARH ,",",",,
3330011,NUVOCO PUBLIC SCHOOL,HEMANT BHAIRAM,Senior Secondary,31/03/2023,"GOPAL NAGAR, BILASPUR, TEHSIL-PANGARH, DISTT-JANJGIR, CHAMPA-495663, CHHATISGARH ,495663","7817 ,234153",hemant.bhairam@yahoo.com,http://www.acp.esmartstud
1530068,O D M PUBLIC SCHOOL,SATYABRATA MINAKETAN,Senior Secondary,31/03/2024,"SHISHU VIHAR PATIA PO KIIT BHUBANESHWAR ORISSA ,751031","0674 ,2744116",dr_minaketan@yahoo.co.in,www.vkvrdv.g
3330096,O P JINDAL SCHOOL,MR. BIPIN DESHMUKH,Senior Secondary,31/03/2024,"URJANAGAR, TIHALIRAMPUR, POST- TAMNAR TEHSIL-GHARGHODA DIST.-RAIGARH, CHHATTISGARH ,496108","7767 ,07767202640",opjsurjanagar@gmail.com,http://www.opjstamnar.com
1530161,O.P. JINDAL SCHOOL,CHHANDA CHARANA DAS,Senior Secondary,31/03/2022,"CHHENDIPADA ROAD, SH-63, JINDAL NAGAR, ANGUL ,759111","6761 ,264181",chhandadas@angul.jspl.com,
3330040,O.P. JINDAL SCHOOL PATRAPALI,R K TRIVEDI,Senior Secondary,31/03/2026,"PB NO 16 KHARSIA ROAD RAIGARH CHHATTISGARH ,496001","7762 ,227042",rktrivedi@jspl.com,http://www.opjsrgh.in
3330238,O.P.JINDAL SCHOOL NSPL,MRS. ALKA GODBOLE,Senior Secondary,31/03/2023,"NALWA STEEL & POWER LTD TARAIAMAL GHARGHODA ROAD ,496001","7762 ,7762304900",opjs@nalwa.com,http://www.opjsntaraimal.com/
1520192,"OADISHA ADARSHA VIDYALAYA TARANDO, KENDRAPARA",MR. SANJAY KUMAR MALLICK,Senior Secondary,31/03/2024,"ODISHA ADARSHA VIDYALAYA AT- TARANDO PO- BARO DIST - KENDRAPARA ,754251",",06742302324",kendrapara@oav.edu.in,https://www.oav.edu.in
1520072,"ODISHA ADARSH VIDHYALAYA,",.,Senior Secondary,31/03/2022,"BUDHAPAL,P.O- SARPAL, PS- KUNDHEIGOLA VIA- REAMAL, DIST- DEOGARH, ODISHA-768109 ,",",",,
1520030,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT./P.O-BEDI, VIA-KHARIAR, DIST. NUAPADA, ODISHA-766107 ,","91 ,9439782873",bibhuti4774@gmail.com,
1520127,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"DHOBATOTA, KATRINGIA, PHULBANI, KANDHAMAL, ODISHA ,",",",,
1520087,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"GOUDAGUDA, BLOCK-LAXMIPUR, P.O. KAKIRIGUMMA, DISTT-KAPUT, ODISHA-765013 ,",",",,
1520086,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2022,"GAISILAT, AT./P.O-GAISILAT, DIST. BARGARH-768036(ODISHA) ,",",",,
1520088,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"KARAPALLI, BLOCK RANGEILUNDA, DISTT. GANJAM, ODISHA ,737126",",",,
1520157,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT. JHULUNIBAHAL, PO-MATHILI, DIST-. MALKANGIRI, ODISHA-764044 ,",",",,
1520110,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT./P.O- MAJHIGUDA, KOSAGUMUD, DISTT. NABRANAGAR, ODISHA ,713402",",",,
1520096,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"GUNDAL, BLOCK-KUNDRA, PS-KUNDRA,PO-LIMAM, DISTT. KAPUT, ODISHA. ,",",",,
1520111,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT./PACHINGI, PO, PO-KUMBHARI, VIA NARAYANPATNA DISTT.-KAPUT, ODISHA-764014 ,",",",,
1520130,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT/PO-GUMMA, DIST.-GAJAPATI, ODISHA-761207 ,",",",,
1520156,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT./PO/PS-CHITRAKONDA, DIST.MALKANGIRI, ODISHA-764052 ,",",",,
1520090,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"RAGAPUR, BEGUNIAPADA, P.O.S. CHACHINA, ODISHA-761032 ,149253",",",,
1520129,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT./O-KOTAGARH, DIST.-KANDHAMAL(ODISHA) ,",",",,
1520083,ODISHA ADARSH VIDYALAYA,DILLIP KUMAR SAHOO,Senior Secondary,31/03/2022,"JALESHPATTA, P.O. TUMUDIBANDHA, DISTT. KANDHAMAL, ODISHA ,149253","091 ,9439862881",12011973d@gmail.com,
1520091,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"MURIBAHAL, AT/PO MURIHABAL, DISTT, BALANGIR, ODISHA-767037 ,",",",,
1520112,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT./PO-TILEIBANI, DISTT. DEOGARH, ODISHA-769119. ,",",",,
1520028,ODISHA ADARSH VIDYALAYA,PRAMOD KUMAR BEHERA,Senior Secondary,31/03/2022,"B. GANDEPALLI, KHALLIKOTE, GANJEM ODISHA-761028 ,","91 ,9438663040",pkbehera2004@gmail.com,
1520076,ODISHA ADARSH VIDYALAYA,RAMAKRUSHNA SAHOO,Senior Secondary,31/03/2022,"BADAPUR, AT./P.O-BADAPUR, BLOCK-PATRAPUR, DISTT. GANJAM, ODISHA-761004 ,751031","91 ,9438743394",srk.bio76@gmail.com,
1520108,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT-PASNA, PO & PS-JAMDA , DISTT. MAYURBHANJ, ODISHA ,",",",,
1520113,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"LUHASILA, VIA-BIJATALA, DISTT.-MAYURBHANJ, ODISHA-757048. ,560025",",",,
1520114,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"TITILAGARH, AT/PO-KURSUD, DISTT. BOLANGIR, ODISHA-767 ,",",",,
1520079,ODISHA ADARSH VIDYALAYA,PARTHA SUNDAR MOHAKUD,Senior Secondary,31/03/2022,"GHATAGAON, AT-TIKIRA, DIST. KEONJHAR, ODISHA-758029 ,","0674 ,2302324",psmohakud@gmail.com,
1520080,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"BHALUMUNDA, AT./PO. BHALUMUNDA, BLOCK- BANGOMUNDA DISTT. BALANGIR ODISHA ,123401",",",,
1520081,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2019,"KUSAGUMA AT. DAKIBAJA, BETHUAR, PS. DHARAKOTE, VIA.DHARAKOTE. DISTT. GANJAM, ODISHA-761107 ,",",",,
1520128,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT.-LINGIPUR, PO-SOBARA, VIA GARABANDHA,BLOCK-PARALAKHEMUNDI, DIST-GAJAPATI-ODISHA-761215 ,",",",,
1520045,ODISHA ADARSH VIDYALAYA,LAXMINARAYAN ACHARYA,Senior Secondary,31/03/2022,"GONDHIPALLI (NEAR GOVT.ITI)PO. MALKANGIRI, DIST- MALKANGIRI , ODISHA-764045 ,149253","6861 ,232015",abc.ashoka@gmail.com,
1520077,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2019,"DHANURBHATA, BISWANATHPUR,LANJIGARH, KALAHANDI, ODISHA-766020 ,",",",,
1520126,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"RAILIA AT/PO-RAIKIA DIST-KANDHAMAL. (ODIASHA-762101) ,",",",,
1520089,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT. PO. GOLAMUNDA, DISTT- KALAHANDI, ODISHA ,110042",",",,
1520120,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT-MANIPUR, PO-BADABANDHA,VIA-DURUNAKATAK, BLOCK-HARBHANGA, DIST-BOUDH-762013 ,456335","7366 ,236711",kbguptabpl@gmail.com,
1520084,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"GUMMA, AT. CHANDRAPADA, P.S. BOIPARIGUDA,DISTT. KAPUT, ODISHA ,",",",,
1520085,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT. KUSUMI, BLOCK- KUKUDAKHAND, DISTT- GANJAM, ODISHA , SIHALA VIA GOLANTHARA -761 008 ,",",",,
1520082,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"MADANPUR, AT/PO MADANPUR, VIA. MADANPUR RAMPUR, DIST. KALAHANDI, ODISHA-766 102 ,713402",",",,
1520098,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT. KESHRAJPUR, PO-KHAIRA, GP- SUAPUR, PO-KHAIRA, GP-SUNAPUR,PS-BODEN-DISTT. NAUPADA- 766 111 ODISHA ,713402",",",,
1520109,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2022,"BHQ., POTTANGI, DISTT. KAPUT, ODISHA-764039 ,",",",,
1520094,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT. MACHHARE, PO-KAPUT, DISTT. KAPUT, ODISHA-764020 ,",",",,
1520097,ODISHA ADARSH VIDYALAYA,.,Senior Secondary,31/03/2022,"AT-TINGIRIA, PO-GODAPOLSA, VIA-KHAITRI JOSHIPUR, DISTT. MAYURBHANJ, ODISHA-757091. ,737102",",",,
1520140,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"PAPADAHANDI ,ODISHA ,764071",",",,
1520149,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"BHALUBASA ,KAPTIPADA, MAYURBHANJ ,670013","0497 ,2704740",principal.ascnr@gmail.com,
1520131,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT./PO PARIMALA, DIST.-GAJAPATI,ODISHA. ,",",",,
1520135,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"DEULIPAL, DHARMASALA, JAIPUR, ODISHA ,",",",,
1520154,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT/PO-GUNUPUR, DIST-RAYAGADA, STATE-ODISHA-765022 ,",",",,
1520134,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"MALLIKAPUR, DASARTHPUR, JAIPUR, ODISHA. ,",",",,
1520138,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT. DANGRIGUDA, PO-DABUGAM, DISTT. NABARANGPUR, ODISHA-764072 ,",",",,
1520141,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"BADADALIMA, TIRING, MAYURBHANJ, AT./PO-BADADALIMA, PS-TIRING DIST. MAYURBHANJ, (ODISHA) ,764071",",",,
1520137,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"GUDARI, AT.PO-GUDARI, DIST. RAYAGADA, ODISHA-765026 ,",",",,
1520133,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"GAHIRAPATULI, DANAGADI, JAIPUR-755019 (ODISHA) ,",",",,
1520122,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT-KANDHARA,PO-KANKADAHAD, DIST-DHENKANAL (ODISHA) ,",",",,
1520119,ODISHA ADARSH VIDYALAYA,.,Secondary School,31/03/2021,"AT./PO-TETELENGA, BOUDH(ODISHA) ,",",",,
