Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2730751,LAVI PUBLIC SCHOOL,Pravesh Kumari,Senior Secondary,31/03/2024,"141, VILLAGE GHEVRA, NEW DELHI -110081 ,110081","011 ,25951542",lavipublicschool@yahoo.com,http://www.abc.com
2730067,LILAWATI VIDYA MANDIR SR SEC SCHOOL,Shurti KHURANA,Senior Secondary,31/03/2025,"NEAR RAILWAY CROSSING 2 SHAKTI NAGAR, DISTT NORTH WEST DELHI, DELHI ,110007","011 ,23656142",khurana.sushma0@gmail.com,
2730271,LIONS PUBLIC SCHOOL,NEENA SINGH,Senior Secondary,31/03/2023,"I-BLOCK PHASE I ASHOK VIHAR DELHI ,110052","011 ,47062575",lions_public_school@yahoo.co.in,
2774010,LIONS VIDYA MANDIR SEC SCHOOL,PRADEEP KUMAR,Secondary School,31/03/2017,"KASHMIR HOUSE KUSHAK LANE NEW DELHI ,110011","011 ,23013271",PRADEEPKUMARNALWA@REDIFFMAIL.COM,
2730545,LITTLE FAIRY PUBLIC SCHOOL,MEENAKSHI,Senior Secondary,31/03/2022,"HUDSON LINE ,110009","011 ,27457677",meenakshilfps@gmail.com,
2730831,LITTLE STAR CONVENT SCHOOL,Mr.SATENDRA KUMAR TYAGI,Secondary School,31/03/2023,"KH. NO.56/1, PARASRAM ENCLAVE, BURARI, ,110084",",9891081418",lscschool@gmail.com,
2730192,LT. COL. MEHAR LITTLE ANGELS SR SEC SCHOOL,MRS S MEHAR,Senior Secondary,31/03/2025,"B5-BLOCK PASCHIM VIHAR NEW DELHI ,110063",",25588053",,
2730055,M C L SARASWATI BAL MANDIR,MR. KULDIP SINGH CHOUHAN,Senior Secondary,31/03/2024,"L-BLOCK HARI NAGAR NEW DELHI ,110064","011 ,28124302,",mclsbmhn@gmail.com,http://www.mclsbm.com
2730503,M D MEMORIAL PUBLIC SCHOOL,S MANN,Senior Secondary,31/03/2024,"FRIENDS ENCLAVE SULTANPURI INDRAJKEEL NANGLOI DELHI ,678594","011 ,55330111",goyalgbp99@hotmail.com,
2752048,M G RANADAY GOVT. SARVODAYA BOYS SR,SHEESH PAL SINGH,Senior Secondary,31/03/2023,"SEC GAUTAMPURI USMANPUR DELHI ,110053","011 ,22172513",principal.gp@gmail.com,
2750010,M L GOVT BOYS SR SEC SCHOOL,VIJENDRA SINGH PANKAJ,Senior Secondary,31/03/2021,"NARELA DELHI ,110040","011 ,27783505",vspankaj2@gmail.com,
2730223,M M PUBLIC SCHOOL,ROOMA PATHAK,Senior Secondary,31/03/2025,"VASUDHA ENCLAVE PITAM PURA, DISTT NORHT WEST DELHI, DELHI ,110034","011 ,27351513",info@mmpublicschool.com,
2730362,M N CONVENT SECONDARY SCHOOL,SUNITA HOODA,Senior Secondary,31/03/2009,"1/14, KUSHAK ROAD SAROOP NAGAR DELHI ,110042","011 ,27811957",mncss@yahoo.in,
2730453,M R C PUBLIC SCHOOL,Sunaina,Secondary School,31/03/2022,"B 29 VIKAS NAGAR HASTSAL NEW DELHI ,110059","011 ,25373437",principal_mrc@yahoo.co.in,
2730305,M S MODEL SCHOOL,MRS. ANITA RANI SHARMA,Senior Secondary,31/03/2024,"MOHALLA-SATGHARA, VILLAGE-KARALA,DELHI ,110081","0 ,9211804219",msmodelschool@yahoo.co.in,http://www.msmodelschool.in
2730744,M.D.INDRAPRASTHA PUBLIC SCHOOL,Mrs.SEEMA YADAV,Senior Secondary,31/03/2025,"BARWALA ROAD, BEGUM PUR EXTN., OPP. ROHINI SEC-22 ,110086",",01132311115",info@mdipps.com,http://www.mdipps.com
2730709,M.N.B. MODERN SCHOOL,MANOJ SHARMA,Secondary School,31/03/2026,"PHASE-9 GALI NO. 1 SHIV VIHAR ,110094","011 ,22934299",ms522507@gmail.com,
2730681,M.R. BHARTI MODEL SR. SEC. SCHOOL,SUBHASH CHAND,Senior Secondary,31/03/2022,"K-53/15, FRIENDS COLONY, MUNDKA ,110041","011 ,65646661",mrbhartimodelschool@yahoo.com,
2730175,MAHARAJA AGARSAIN PUBLIC SCHOOL,PUNAM GUPTA,Senior Secondary,31/03/2023,"PHASE IV ASHOK VIHAR, DISTT NORTH WEST DELHI, DELHI ,110052","011 ,27304700",punam28gupta@yahoo.com,
2730499,MAHARAJA AGGARSAIN ADARSH SCHOOL,HARSH ARYA,Senior Secondary,31/03/2024,"D U BLOCK PITAM PURA, DISTT NORTH WEST DELHI, DELHI ,110098","011 ,27344340",harya12@rediffmail.com,
2730301,MAHARAJA AGGARSAIN PUBLIC SCHOOL,Mr.Subhash Chander,Senior Secondary,31/03/2023,"BAWANA ROAD NARELA DELHI ,110040","011 ,27285177",principal_maps.sch@rediffmail.com,
2730149,MAHARAJA AGGARSEN MODEL SCHOOL,PRATIBHA KOHLI,Senior Secondary,31/03/2024,"CD BLOCK PITAMPURA DELHI ,110034","011 ,27311113",PRATIBHAKOHLI8@GMAIL.COM,
2730523,MAHARISHI DAYANAND MODEL SCHOOL,Neena Sharma,Secondary School,31/03/2024,"134 ARVIND ENCLAVE AMAR COLONY, NANGLOI DELHI ,110041","011 ,25945309",neenasharma10051964@gmail.com,
2730841,MAHARISHI DAYANAND VIDYA BHAWAN,MR. PRADEEP KUMAR,Secondary School,31/03/2023,"KH. NO. 158/3, ISHWAR COLONY, VILLAGE BAWANA, DELHI-110039 ,110039",",9818460189",mdvidyabhawanbawana@gmail.com,
2730130,MAHAVIR SR MODEL SCHOOL,VIVEK,Senior Secondary,31/03/2023,"SANGAM PARK EXTN G T KARNAL ROAD, DISTT NORTH DELHI, DELHI ,110033","011 ,27444797",principalmahavirschool@gmail.com,http://www.dpsrewa.com
2730133,MAMTA MODERN SR SEC SCHOOL,PALLAVI SHARMA,Senior Secondary,31/03/2023,"VIKAS PURI, DISTT WEST DELHI, NEW DELHI ,110059","011 ,45614501",mamtamodernschool@hotmail.com,
2730050,MANAV STHALI SCHOOL,DIPTI A BHATNAGAR    Officiating,Senior Secondary,31/03/2023,"R-BLOCK NEW RAJINDER NAGAR NEW DELHI ,110060","011 ,28742464",info@manavsthalischool.com,
2730647,MANAVA BHAWNA PUBLIC SCHOOL,KAVITA SHARMA,Secondary School,31/03/2024,"MANAVA BHAWNA PUBLIC SCHOOL NATHUPURA MAIN ROAD NEAR BUS STAND,BURARI. ,110084","011 ,27731003",mbps.education@gmail.com,
2770011,MANENDRA SHAKTI SR SEC VIDYALAYA,archna tyagi,Senior Secondary,31/03/2022,"B-3 KESHAV PURAM DELHI ,110035",",27184769",,
2730549,MANVI PUBLIC SCHOOL,Anjali Malik,Secondary School,31/03/2025,"BLOCK - C , SECTOT - 7 ,110085","011 ,27045080",manvipskool@gmail.com,
2730718,MARGSHREE SCHOOL,MRS. ANITA YADAV,Senior Secondary,31/03/2023,"NANGLOI-NAJAFGARH ROAD, NEAR WATER TANK, NANGLOI ,110041","011 ,01125946039,",anita.ashry@gmail.com,http://www.margshree.net
2730692,MARIGOLD PUBLIC SCHOOL,Uma Sharma,Senior Secondary,31/03/2022,"KHASRA NO 559 JAT KH ROAD VPO KATEWARA DELHI ,110039","011 ,27741072",mgpskatewara@gmail.com,
2778059,MARWARI SR SEC SCHOOL,PADAM BHUSHAN GUPTA,Senior Secondary,31/03/2025,"AMIR CHAND MARG NAI SARAK CHANDNI CHOWK DELHI ,110006","011 ,23261202",marwarisss@gmail.com,
2752039,MASTER DA SURYA SEN GOVT.,SALEK CHAND,Senior Secondary,31/03/2021,"SARVODAYA BOYS SR. S. SCHOOL NO 1 B BLK YAMUNA VIHAR DELHI ,110053","011 ,22918967",gsbvno.1@gmail.com,
2730070,MATA JAI KAUR PUBLIC SCHOOL,RASHMI MEHTA,Senior Secondary,31/03/2025,"ASHOK VIHAR PHASE III DELHI ,110052","011 ,27244590",rashmimehta.rashmi@gmail.com,
2730686,MATA SUKHDEVI PUBLIC SCHOOL,Anju Gupta,Senior Secondary,31/03/2022,"MAIN G.T.K.ROAD NANGLI POONA DELHI 110036 ,110036","011 ,27202129",ms_ps2007@yahoo.com,http://www.xyz.com
2730093,MATER DEI SCHOOL,STELLA JOSEPH,Senior Secondary,31/03/2025,"TILAK LANE, DISTT NEW DELHI, NEW DELHI ,110001","011 ,23387679",contact@materdeischool.in,
2730678,MAXFORT SCHOOL,Ratna Chakravarty,Senior Secondary,31/03/2024,"HS-2 , SECTOR - 23 , ROHINI , NEW DELHI - 85 ,110085","011 ,30073001",principalrohini@maxfort.in,http://www.maxfort.in
2778038,MAZHARUL ISLAM SEC SCHOOL,Imteyaz Ahmad,Secondary School,31/03/2010,"FRASH KHANA DELHI ,110006","011 ,23215587",,
2730219,MERRY INTERNATIONAL PUBLIC SCHOOL,NAMITA PANDEY,Secondary School,31/03/2023,"BLOCK H-19 SECTOR VII ROHINI DELHI ,110085","011 ,27049347",principal.missps@gmail.com,
2730698,MHDC SARASWATI BAL MANDIR,USHA KIRAN,Secondary School,31/03/2026,"B-1 JANAKPURI, WEST DELHI, NEW DELHI -110058 ,110058","11 ,25616280",ushakiran505@gmail.com,http://www.samarthshikshasamiti.com
2730075,MIRA MODEL SR SEC SCHOOL,SADHANA BHALLA,Senior Secondary,31/03/2019,"B-BLOCK JANAK PURI NEW DELHI ,110058","011 ,25500489",miramodelschool@gmail.com,
2730106,MODERN CHILD PUBLIC SCHOOL,SUDHA DATTA,Senior Secondary,31/03/2023,"SULTANPURI ROAD NANGLOI DELHI ,110041","011 ,25473035",duttasudha@gmail.com,
2730325,MODERN ERA CONVENT,S MODY,Secondary School,31/03/2025,"B-1 BLOCK JANAKPURI NEW DELHI ,110058","011 ,25594614",modern_era1@rediffmail.com,
2730066,MODERN PUBLIC SCHOOL,ALKA KAPUR,Senior Secondary,31/03/2023,"B BLOCK, SHALIMAR BAGH, NTH WEST DELHI, DELHI-110052 ,110052","011 ,27480118",mpsshbagh@gmail.com,http://www.mpsshalimarbagh.com
2730009,MODERN SCHOOL,DR V. DATTA,Senior Secondary,31/03/2023,"BARAKHAMBA ROAD NEW DELHI ,110001",",23311618",mshbkr@del3.vsnl.net.in,
2730065,MONTFORT SCHOOL,MONACHAN K K,Senior Secondary,01/05/1985,"ASHOK VIHAR DELHI ,110052","011 ,27130841",monumonkurian@gmail.com,
2730258,MOTHER DIVINE PUBLIC SCHOOL,HANU,Senior Secondary,31/03/2024,"G-31 SECTOR 3 ROHINI DELHI ,110085","011 ,43001772",info@motherdivineschool.com,
2730815,MOTHER KHAZANI CONVENT SCHOOL,MRS. RASHMI KATHURIA,Senior Secondary,31/03/2023,"NEAR PUNJAB NATIONAL BANK, VILLAGE BAKHTAWARPUR, DELHI - 110036 ,110036",",01127722188,9212375054",motherkhazani@gmail.com,
2730764,MOTHERHOOD PUBLIC SCHOOL,REETU JAIN,Middle Class,31/03/2020,"E 4/446,4 1/2 PUSTA NEAR SAGAR MARKET SONIA VIHAR ,110094","011 ,7838518053",satyatiwari41@gmail.com,
2730397,MOUNT ABU PUBLIC SCHOOL,JYOTI ARORA,Senior Secondary,31/03/2019,"SECTOR 5 POCKET B-8, ROHINI DELHI ,110085","011 ,27041516",JYOTIARORA212@GMAIL.COM,www.mountabuschool.com
2730609,MOUNT ABU SCHOOL,sindhu sadhu,Senior Secondary,31/03/2023,"PKT H-3 SECTOR 18 ROHINI ,110089",",011-27872787",maisdelhi@yahoo.co.in,http://www.maisdelhi.com
2730380,MOUNT OLIVET SCHOOL,BIRENDRA YADAV,Senior Secondary,31/03/2016,"STREET NO 100 B BLOCK SANT NAGAR BURARI DELHI ,110084","011 ,65374770",mount_olivetschool@yahoo.com,
2730600,MRL SECONDARY SCHOOL,MANJU BANSAL,Senior Secondary,31/03/2024,"319, PRAKASH VIHAR, KARAWAL NAGAR ,110094","011 ,22932842",mrl_sec@redfiffmail.com,
2730547,MUKUND LAL KATYAL SANATAN DHARAM,Alka Tyagi,Secondary School,31/03/2025,"SABHA VIDYALAYA ASHOK NAGAR ,110018","011 ,65569130",Alkatyagi1963@gmail.com,
2778048,MULTAN D A V SEC SCHOOL,Niraj Kumar singh,Secondary School,31/03/2023,"RAJINDER NAGAR NEW DELHI ,110060","011 ,25746985",niraj_singh68@yahoo.co.in,
2730645,MUNI INTERNATIONAL SCHOOL,Seema Sharma,Secondary School,31/03/2024,"A-2/16-17-18, HASTSAAL ROAD, MOHAN GARDEN, NEW DELHI -110059 ,110059","011 ,25354833",muniinternationalschool@yahoo.co.in,
2730762,MURTI DEVI PUBLIC SCHOOL,Mrs.MANJULA RANI,Secondary School,31/03/2024,"221, A-2 BLOCK, WEST SANT NAGAR, P.O. BURARI, DELHI ,110084",",09212205870",bkdubey1964@yahoo.co.in,
2730057,N C JINDAL PUBLIC SCHOOL,D K PANDEY,Senior Secondary,31/03/2024,"ROAD NO 73 PUNJABI BAGH NEW DELHI ,110026","011 ,25228288",drdkp211@gmail.com,bbpsgr@hotmail.com
2730244,N K BAGRODIA PUBLIC SCHOOL,PRASHANT PARASHAR B,Senior Secondary,31/03/2023,"AHINSA MARG SECTOR 9 ROHINI DELHI ,110085","011 ,27566633",principalnkbpsrohini@gmail.com,
2730620,NALANDA MODERN PUBLIC SCHOOL,SEEMA VATS,Senior Secondary,31/03/2025,"SANT NAGAR MAIN ROAD BURARI ,110084","011 ,27615716",seema.vats07@gmail.com,
2730690,NATHU RAM CONVENT SCHOOL,RACHNA SINGH,Senior Secondary,31/03/2022,"SHIV RAM PARK PHASE-II, NILOTHI MORE, NANGLOI, NAJAFGARH ROAD ,110041","0 ,8882411533",n.r.convent@gmail.com,
2730363,NATIONAL PUBLIC SCHOOL,MRS. KRISHNA KHATRI,Senior Secondary,31/03/2024,"SAFIABAD ROAD NARELA DELHI ,110040","01762 ,27283513,",nps.narela@gmail.com,http://nationalpublicschool.in
2730294,NAV BHARTI PUBLIC SCHOOL,MR. SANJAY BHARTIYA,Senior Secondary,31/03/2024,"DEEPALI PITAM PURA DELHI ,110085",",011-27010908",navbhartipublicschool@yahoo.co.in,
2730142,NAV BHARTI SR SEC SCHOOL,VIMLESH HINDWAN,Senior Secondary,31/03/2024,"SHREE NAGAR COLONY DELHI ,110052","011 ,23654929",nbsss52@gmail.com,
2730702,NAV DURGA ADARSH VIDYALAYA,Mr.KRISHAN KUMAR,Secondary School,31/03/2021,"HOUSE NO 165 A, STREET NO 14, BLOCK A, COLONY BUDH VIHAR PHASE - II, DELHI - 110086. ,110086","08284 ,011- 27532222",ndavrana@gmail.com,
2730671,NAV JEEVAN ADARSH PUBLIC SCHOOL,Mamta Sharma,Senior Secondary,31/03/2025,"GALI NO: 16, A-BLOCK, PART-III, CIRCULAR ROAD, SONIA VIHAR, DELHI-110092 ,110092",",09999995580",binoda@yahoo.com,
2788025,NAV SHAKTI GIRLS SR SEC SCHOOL,mr. mrs.s.bhatla,Senior Secondary,31/03/2019,"ROUSE AVENUE (VISHNU DIGAMBER MARG) NEW DELHI ,110002","011 ,23212319",alkakatyal55@yahoo.com,
2778021,NAV SHAKTI VIDYA MANDIR GIRLS,mrs kshma mani,Senior Secondary,31/03/2021,"SR SEC SCHOOL PAHAR GANJ NEW DELHI ,110055",",23616974",,
2788005,NAVA HIND GIRLS SR SEC SCHOOL,MEENA GOEL,Senior Secondary,31/03/2023,"NEW ROHTAK ROAD NEW DELHI ,110005","011 ,28713217",meena.navahind@gmail.com,
2730406,NAVEEN PUBLIC SCHOOL,MRS SUNITA,Secondary School,31/03/2026,"VILLAGE NITHARI NANGLOI DELHI ,110041",",",,
2730112,NAVIN BHARTI PUBLIC SCHOOL,MR. L.M.ATREY,Senior Secondary,31/03/2024,"BALBIR NAGAR SHAHDARA, DISTT NORTH EAST DELHI, DELHI ,110032","011 ,1122325005",nbsss.school@gmail.com,http://www.navinbharti.com
2730427,NAVYUG HAPPY PUBLIC SCHOOL,JITENDER BANSAL,Senior Secondary,31/03/2023,"MUKUND VIHAR KARAWAL NAGAR DELHI ,110094","011 ,22932436",jitenderbansal55@gmail.com,
2730309,NAVYUG SCHOOL NDMC,RAKESH KUMAR,Senior Secondary,31/03/2008,"PESHWA MARG GOLE MARKET NEW DELHI ,110001","11 ,23347236",npsh.ss@ndmcmail.gov.in,
2730608,"NAVYUG SCHOOL, MANDIR MARG, NEW DELHI-110001",DINESH KUMAR,Senior Secondary,31/03/2024,"NAVYUG SCHOOL, MANDIR MARG, ,110001","011 ,23366022",nmdr.ss@ndmcmail.gov.in,www.ndmc.gov.in
2730163,NEO CONVENT SCHOOL,KUSHAL DEEP KAUR,Senior Secondary,31/03/2023,"G 17 AREA PASCHIM VIHAR, DISTT WEST DELHI, NEW DELHI ,110063","011 ,25364343",rajjugsingh@gmail.com,
2730211,NEW DELHI PUBLIC SCHOOL,MRS. SANKALITA MODGILL,Senior Secondary,31/03/2025,"A-BLOCK - VIKAS PURI, DISTT WEST DELHI, NEW DELHI ,110018","011 ,01149404314",ndpsonline@yahoo.co.in,WWW.NDPSEDU.COM
2730047,NEW ERA PUBLIC SCHOOL,VANDANA CHAWLA,Senior Secondary,31/03/2024,"H-17 MAYAPURI ROAD MAYAPURI, DISTT WEST DELHI, NEW DELHI ,110064","011 ,25494277",vchawla12@gmail.com,
2730514,NEW SARASWATI PUBLIC SEC SCHOOL,SUNITA PARASHAR,Secondary School,31/03/2024,"NANGLOI EXTENSION NO 2 DELHI ,110041","011 ,25949073",SUNITA.PARASHAR87@GMAIL.COM,http://www.kunilschool.co
2730516,NEW SHALIMAR PUBLIC SCHOOL,NEETU DUGGAL,Secondary School,31/03/2024,"B M BLOCK PASCHIMI SHALIMAR BAGH DELHI ,110052","011 ,27481393",nduggal2000@hotmail.com,
2730808,NIRVAN ROOPAM MODERN SCHOOL,MR. VIRAT RAJPUT,Senior Secondary,31/03/2024,"A/26, TILAK ENCLAVE, MOHAN GARDEN, NEW DELHI - 110059 ,110059","3655 ,7289099730",nirvanroopammodernschool@gmail.com,www.nirvanroopammodernschoo.com
2730276,NORTH DELHI PUBLIC SCHOOL,SHIVANI VERMA,Senior Secondary,31/03/2023,"SHALIMAR BAGH DELHI ,110052","011 ,27470448",shambhushivani@gmail.com,
2730655,NORTH-EX PUBLIC SCHOOL,RAKHI SACHDEVA,Senior Secondary,31/03/2026,"SCHOOL BLOCK,JAIN NAGAR, ROHINI,DELHI ,110085","011 ,27582529",nxj@northexschool.com,
2778023,NUTAN MARATHI SR SEC SCHOOL,SHUBHADA BAPAT,Senior Secondary,31/03/2025,"PAHARGANJ NEW DELHI ,110055","011 ,23615889",BAPAT.SHUBHADA60@GMAIL.COM,
2730102,NUTAN VIDYA MANDIR SR SEC SCHOOL,MR. GUNENDRA KUMAR MISHRA,Senior Secondary,31/03/2023,"G T B ENCLAVE NAND NAGRI DILSHAD GARDEN, DISTT NORTH EAST DELHI, DELHI ,110093","011 ,22123608,25576486",nutanvidyamandirsr.sec.school@gmail.com,
2730501,OSCAR PUBLIC SCHOOL,SUNITA KANT,Senior Secondary,31/03/2026,"SWROOP NAGAR ROAD BURARI DELHI ,110084","011 ,9971473470",oscarsch1997@gmail.com,
2730080,OXFORD SR SEC SCHOOL,KOKILA PRABHAKAR,Senior Secondary,31/03/2023,"E BLOCK VIKASPURI, DISTT WEST DELHI, NEW DELHI ,110018","011 ,45546666",oxfordschoolvp@gmail.com,
2778067,P & T SR SEC. SCHOOL,SHAIL VERMA,Senior Secondary,31/03/2024,"ATUL GROVE ROAD NEW DELHI ,110001","011 ,23753599",vermashail21@gmail.com,
2730551,P D MODEL SECONDARY SCHOOL,Madhu Devi,Senior Secondary,31/03/2023,"88, PASCHIMI FRIENDS ENCLAVE SECTOR-6, SULTANPURI ROAD, ,110041","011 ,69999918",PDMS59@YMAIL.COM,
2776011,P G D A V SR SEC SCHOOL,JAWAHAR LAL SHARMA,Senior Secondary,31/03/2018,"WEST PATEL NAGAR NEW DELHI ,110008","011 ,25882031",pgdav08@yahoo.co.in,
2730449,P S M PUBLIC SCHOOL,RENU CHAUDHARY,Senior Secondary,31/03/2022,"PRATAP VIHAR KIRARI EXTENSION NANGLOI, DISTT WEST DELHI, DELHI ,110041","011 ,65455868",renuchaudhary73@yahoo.com,
2730855,P.S.M WORLD SCHOOL,MISS USHA SEHRAWAT,Secondary School,31/03/2024,"F1/147,KH.NO.-615,AMAN VIHAR, KIRARI, SULEMAN NAGAR ,110086",",08700810348",psmworld12@gmail.com,www.psmworldschool.com
2730838,PARAG JYOTI PUBLIC SCHOOL,MRS. CHANDRAMANI,Secondary School,31/03/2023,"KHASRA NO. 86-87/9/1, SHIV VIHAR (OPP. DESU OFFICE) KARALA, DELHI-110081 ,110081",",9968230791",paragschool321@gmail.com,
2730776,PARKASH BHARTI PUBLIC SCHOOL,Mrs.Sunita Tokas,Secondary School,31/03/2025,"ST BLOCK, PREM NAGAR - II, DURGA MANDIR ROAD, NEAR KIRARI NEHAR, ,110086",",9213333338",nkmahajanfca@gmail.com,
2730720,PERFECT PUBLIC SCHOOL,PRABHJOT KAUR,Senior Secondary,31/03/2025,"LD BLOCK, OPP METRO PILLAR NUMBER 333, PITAM PURA ,110034","011 ,45161066",info@ppischool.com,http://www.ppischool.com/
2730606,PIONEER CONVENT SCHOOL,SEEMA BAJAJ,Senior Secondary,31/03/2024,"LOK NAYAK PURAM BAKKARWALA NEW DELHI ,110041","011 ,28341408",pioneerconvent@gmail.com,
2730422,PIONEER KAMAL CONVENT,SAVITA WASON,Secondary School,31/03/2022,"VIKAS VIHAR VIKAS NAGAR HASTSAL NEW DELHI ,110059","011 ,25376192",pioneerkamalconvent@gmail.com,
2730064,PRABHU DAYAL PUBLIC SCHOOL,Dr. Anita Aggarwal,Senior Secondary,31/03/2023,"BLOCK-A DAKSHINI SHALIMAR BAGH DELHI ,110052","011 ,27489789",anagwal@gmail.com,http:/www.pdpschool.com
2730557,PRAG BHARTI MODEL SCHOOL,MS. SUNITA,Secondary School,31/03/2015,"VEENA ENCLAVE NANGLOI, WEST DELHI ,110041","011 ,5182578",dldavpp@hotmail.com,http://www.dldavpp.com
2750116,PRATIBHA VIKAS VIDYALAYA,SARITA BATRA,Senior Secondary,31/03/2021,"BT BLOCK SHALIMAR BAGH DELHI ,110088","011 ,27483136",rpvv1309124@gmail.com,
2750117,PRATIBHA VIKAS VIDYALAYA,SANJEEV KUMAR,Senior Secondary,31/03/2019,"NAI BASTI KISHAN GANJ DELHI ,110040","011 ,23695836",skrpvv@gmail.com,
2730061,PRESENTATION CONVENT SR SEC SCHOOL,JYOTI THOMAS,Senior Secondary,31/03/2023,"S P MUKHERJI MARG DELHI ,110006","011 ,23862862",office@pcsdelhi.in,www.pcsdelhi.in
2730504,PRESTIGE CONVENT SCHOOL,MRS. POONAM LEEKHA,Senior Secondary,31/03/2024,"POCKET B 5 SECTOR 8 ROHINI DELHI ,110085","011 ,27942442,",prestige_convent@yahoo.com,http://www.prestigeconventschool.in
2730469,PRINCE PUBLIC SCHOOL,Vinod Bala,Senior Secondary,31/03/2023,"PHASE II BUDH VIHAR DELHI ,110041","011 ,27534031",pps.budhvihar.2@gmail.com,
2730205,PRINCE PUBLIC SCHOOL,Kamlesh Solanki,Senior Secondary,31/03/2024,"SECTOR 24 ROHINI, DISTT NORTH WEST DELHI, DELHI ,110085","011 ,27932964",pps.rohini.24@gmail.com,
2730635,PRUDENCE SCHOOL,C B MISHRA,Senior Secondary,31/03/2026,"PS-2, C-3,PH-II, ASHOK VIHAR, DELHI-110052 ,110052","011 ,41781111",cb.mishra@presidiumonline.com,
2730676,PT. YAD RAM SEC PUBLIC SCHOOL,MRS. RAJ RANI,Secondary School,31/03/2024,"THANA ROAD, BHAJANPURA, DELHI ,110053","011 ,09716777077",ptyadramsecschool@yahoo.in,http://www.pyrs.in
2730298,PUSA PUBLIC SCHOOL,Ms. Anju Verma,Senior Secondary,31/03/2024,"M BLOCK VIKAS PURI, DISTT WEST DELHI, NEW DELHI ,110018","011 ,25504355,9953870005",anjaliarya193@gmail.com,
2778039,QAUMI SR SEC SCHOOL,MOHABBAT ALI,Senior Secondary,31/03/2023,"6526 SHAHI IDGAH NEW DELHI ,110055","011 ,65741964",mohabbat690@gmal.com,
2730590,"QUEEN MARY'S SCHOOL, NORTHEND",ANUPMA SINGH,Senior Secondary,31/03/2023,"PLOT NO 4-A, MODEL TOWN- III, NORTH DELHI-110009 ,110009","011 ,27676626",qmsdelhi@yahoo.in,
2788006,QUEEN MARYS GIRLS SR SEC SCHOOL,RITU P SOLOMON,Senior Secondary,31/03/2030,"TIS HAZARI DELHI ,110054","011 ,23963300",qmstishazari@gmail.com,
2730495,QUEEN'S CONVENT SCHOOL,NALINI ANDREW,Senior Secondary,31/03/2026,"SECTOR-25, ROHINI, DELHI-110085 ,110085","011 ,27934571",andrewnalini@gmail.com,
2770006,R B RAM ROOP VIDYA MANDIR SR SEC SCH,RITA DEVI,Senior Secondary,31/03/2023,"SHAKTI NAGAR DELHI ,110007","011 ,23655869",rbrrvmshaktinagar1207144@gmail.com,
2730802,R K INTERNATIONAL SCHOOL,MRS. SUNITA DEVI,Secondary School,31/03/2026,"VPO NIZAMPUR, DELHI-110081 ,110081",",9871087321",sandeepchillarrk@gmail.com,
2788035,R K L M GIRLS  SR SEC SCHOOL,KUSUM JAIN,Senior Secondary,31/03/2022,"KAROL BAGH NEW DELHI ,110005","011 ,28752854",,
2788023,R M ARYA GIRLS SR SEC SCHOOL,KIRAN TALWAR,Senior Secondary,31/03/2023,"RAJA BAZAR NEW DELHI ,110001","11 ,23362250",talwarkiran200172@gmail.com,
2750031,R P GOVT BOYS SR SEC SCHOOL,SUKHBIR SINGH YADAV,Senior Secondary,31/03/2023,"RITHALA DELHI ,110085","011 ,27052432",ssyadav303@gmail.com,
2760064,R P GOVT.SARVODAYA GIRLS SR SEC SCH,MANJU KOCHHAR,Senior Secondary,31/03/2022,"RITHALA DELHI ,110085","11 ,27056647",1413026zone13@gmail.com,
2730423,R R GEETA BAL BHARTI PUBLIC SCHOOL,DR SMT SHASHI KAPOOR,Senior Secondary,31/03/2023,"JALEBI CHOWK SULTANPURI DELHI ,110086",",25181134",,
2760052,R R M R SARVODAYA KANYA VIDYALAYA,SAROJ SINGH,Senior Secondary,31/03/2024,"POOTH KHURD DELHI ,110039","011 ,27762783",rrmrskv31@gmail.com,
2788038,R S LAXMI NARAIN SARASWATI GIRLS,PRAVESH GULATI,Senior Secondary,31/03/2019,"SR SEC SCHOOL KATRA NEEL CHANDNI CHOWK DELHI ,110006","011 ,23976856",rslnsaraswatigsss@gmail.com,
2730803,R. K. MEMORIAL PUBLIC SCHOOL,MRS.PROMILA,Secondary School,31/03/2026,"KH. NO.664, KARAN VIHAR, PHASE-V, KIRARI SULEMAN NAGAR, DELHI-110086 ,110086",",9717422266",rkmpschool@rediffmail.com,
2730833,R.C.S. CONVENT SCHOOL,MRS. MEENA SHARMA,Senior Secondary,31/03/2024,"RST ENCLAVE, MAIN ROAD JOHRIPUR, DELHI-110094 ,110094",",8882710710",RCSCONVENT@GMAIL.COM,WWW.DRPRCS.COM/RCS
2730728,R.D. INTERNATIONAL SCHOOL,JYOTI,Secondary School,31/03/2022,"297, NANGLI VIHAR EXTN., BAPROLA, NEW DELHI - 110043 ,110043","011 ,65575777",RDISCHOOL1@GMAIL.COM,
2772014,R.D.J.K. GOVT BOYS SR SEC SCHOOL,SHEORAJ SINGH,Senior Secondary,31/03/2017,"BHAJAN PURA DELHI ,110053","011 ,22564551",sheorajsingh1956@gmail.com,
2730664,R.P. MEMIAL PUBLIC SCHOOL,MRS. SUNITA YADAV,Senior Secondary,31/03/2024,"K-3, MOHAN GARDEN, UTTAM NAGAR, ,110059","011 ,69527239,",schnghlt@gmail.com,
